"company_id","company_name","company_tag","company_salary","company_location","company_headcount","company_revenue","company_info","reg_dt","mod_dt"
"12292",벨루가브루어리,"커피·스낵바
보너스
50명이하
설립4~9년
인원 급성장
연봉 업계평균이상","3619","마포구 독막로 79, 벨루가 2층","12",비공개,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""7\ub144 (\n2018\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\ud3ec\ud138 \ubc0f \uae30\ud0c0 \uc778\ud130\ub137 \uc815\ubcf4 \ub9e4\uac1c \uc11c\ube44"", ""\ub9e4\ucd9c\uc561"": ""\ube44\uacf5\uac1c"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,069\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""9\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2018-\uc11c\uc6b8\ub9c8\ud3ec-0034"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""12\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""5\n\uba85\n/\n6\n\uba85""}","2025-04-20 18:51:21","2025-04-20 18:51:21"
"31040",빅테크플러스,"50명이하
설립4~9년
인원 급성장
보너스
커피·스낵바
건강검진지원
연봉 업계평균이상","3344",영등포구 의사당대로 83 오투타워 6층,"20","6.3억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc815\ubcf4 \uc11c\ube44\uc2a4\uc5c5"", ""\uc5f0\ud601"": ""6\ub144 (\n2019\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc815\ubcf4 \uc11c\ube44\uc2a4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""6\uc5b5 3,319\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,656\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""19\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2024-\uc11c\uc6b8\uc601\ub4f1\ud3ec-0358"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""20\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""9\n\uba85\n/\n9\n\uba85""}","2025-04-20 18:51:25","2025-04-20 18:51:25"
"7753",데이터메이커,"유망산업
커피·스낵바
보너스
휴가비
자율복장
자유로운휴가
자기계발지원
장비지원
식대지원
51~300명
설립4~9년
인원 급성장
연봉 업계평균이상
누적투자100억이상
AI 선도 기업","3011",대전광역시 유성구 죽동 유성대로 871 CU빌딩 4층,"70","42.9억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""7\ub144 (\n2018\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc778\ubb38 \ubc0f \uc0ac\ud68c\uacfc\ud559 \uc5f0\uad6c\uac1c\ubc1c\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""42\uc5b5 9,804\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,340\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""\uc774\uc5d0\ub179"", ""\ud648\ud398\uc774\uc9c0"": ""www.datamaker.io"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""89\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2021-\ub300\uc804\uc720\uc131-0510"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""70\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""53\n\uba85\n/\n63\n\uba85""}","2025-04-20 18:51:30","2025-04-20 18:51:30"
"10785",로민,"유망산업
휴가비
커피·스낵바
유급휴가
50명이하
설립4~9년
인원 급성장
사내동호회
원티드 픽
연봉상위11~20%
자기계발지원
누적투자100억이상","3705","서울 서초구 방배천로2길 10, 7층","42","9.6억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""7\ub144 (\n2018\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc815\ubcf4 \uc11c\ube44\uc2a4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""9\uc5b5 6,010\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,449\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""2\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""45\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2021-\uc11c\uc6b8\uc11c\ucd08-1038"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""42\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""20\n\uba85\n/\n20\n\uba85""}","2025-04-20 18:51:34","2025-04-20 18:51:34"
"12469",페어스퀘어랩,"유망산업
장비지원
커피·스낵바
편의시설
건강검진지원
50명이하
설립4~9년
누적투자100억이상
연봉상위6~10%
금융업계
AI 선도 기업","4119","서울특별시 서초구 강남대로105길 12, 7층","28",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""7\ub144 (\n2018\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,882\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""31\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2022-\uc11c\uc6b8\uc11c\ucd08-0179"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""28\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""15\n\uba85\n/\n7\n\uba85""}","2025-04-20 18:51:39","2025-04-20 18:51:39"
"593",카카오뱅크(kakaobank),"편의시설
의료비지원
건강검진지원
어린이돌봄
휴가비
자기계발지원
유급휴가
복지포인트
연봉상위1%
설립4~9년
유망산업
인원 급성장
1,001~10,000명
누적투자100억이상
AI 선도 기업","4135","경기 성남시 분당구 분당내곡로 131, 판교테크원타워 타워2 15층","1654",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc77c\ubc18\uc740\ud589"", ""\uc5f0\ud601"": ""9\ub144 (\n2016\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc77c\ubc18\uc740\ud589"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""10,236\n\ub9cc\uc6d0"", ""\ubc95\uc778\uc2dc\uc7a5\uad6c\ubd84"": ""\ucf54\uc2a4\ud53c"", ""\uc0c1\uc7a5\uc885\ubaa9\ucf54\ub4dc"": ""323410"", ""\ucd1d\uc778\uc6d0 (\uae08\uc735\uac10\ub3c5\uc6d0)"": ""-"", ""\ub300\ud45c\uc790\uba85"": ""\uc724\ud638\uc601"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""1,602\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""1,654\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""201\n\uba85\n/\n296\n\uba85""}","2025-04-20 18:51:43","2025-04-20 18:51:43"
"43602",뮤직플랫,"50명이하
설립4~9년
커피·스낵바
연봉 업계평균이상","2524","서울특별시 구로구 디지털로32길 55, 5층","10",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\ud1b5\uc2e0 \ud310\ub9e4\uc5c5"", ""\uc5f0\ud601"": ""9\ub144 (\n2016\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\ud1b5\uc2e0 \ud310\ub9e4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""3,637\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""5\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2022-\uc11c\uc6b8\uad6c\ub85c-2184"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""10\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""11\n\uba85\n/\n15\n\uba85""}","2025-04-20 18:51:48","2025-04-20 18:51:48"
"2112",알서포트(Rsupport),"편의시설
커피·스낵바
자기계발지원
연봉상위2~5%
설립10년이상
누적투자100억이상
51~300명
AI 선도 기업","3633",서울특별시 강동구 고덕비즈밸리로2가길 12,"309","419.6억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""15\ub144 (\n2010\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""419\uc5b5 6,393\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""6,409\n\ub9cc\uc6d0"", ""\ubc95\uc778\uc2dc\uc7a5\uad6c\ubd84"": ""\ucf54\uc2a4\ub2e5"", ""\uc0c1\uc7a5\uc885\ubaa9\ucf54\ub4dc"": ""131370"", ""\ucd1d\uc778\uc6d0 (\uae08\uc735\uac10\ub3c5\uc6d0)"": ""-"", ""\ub300\ud45c\uc790\uba85"": ""\uc11c\ud615\uc218"", ""\ud648\ud398\uc774\uc9c0"": ""www.rsupport.com"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""307\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2024-\uc11c\uc6b8\uac15\ub3d9-1214"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""309\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""56\n\uba85\n/\n60\n\uba85""}","2025-04-20 18:51:52","2025-04-20 18:51:52"
"43437",원체크,"50명이하
설립3년이하
인원 급성장
스톡옵션","4154",경기도 안양시 엘에스로 142 금정 SKV1 808,"5",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uacf5\ud559 \uc5f0\uad6c\uac1c\ubc1c\uc5c5"", ""\uc5f0\ud601"": ""4\ub144 (\n2021\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc778\ubb38 \ubc0f \uc0ac\ud68c\uacfc\ud559 \uc5f0\uad6c\uac1c\ubc1c\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,852\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""2\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""5\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""3\n\uba85\n/\n5\n\uba85""}","2025-04-20 18:51:57","2025-04-20 18:51:57"
"28246",에이엠스퀘어,"50명이하
설립4~9년
커피·스낵바
보너스
유망산업
연봉 업계평균이상
누적투자100억이상
AI 선도 기업",비공개,경상북도 포항시 남구 청암로,"14",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""6\ub144 (\n2019\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\ucef4\ud4e8\ud130 \uc2dc\uc2a4\ud15c \ud1b5\ud569 \uc790\ubb38, \uad6c\ucd95 \ubc0f"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""\ube44\uacf5\uac1c"", ""\ub300\ud45c\uc790\uba85"": ""\ud669\ud615\uc8fc"", ""\ud648\ud398\uc774\uc9c0"": ""https://amsquare.ai"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""10\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""14\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""2\n\uba85\n/\n5\n\uba85""}","2025-04-20 18:52:01","2025-04-20 18:52:01"
"52572",다키클라우드코리아,,정보없음,서울 강남구 테헤란로38길 8,"3",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""0\ub144 (\n2025\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\ud68c\uc0ac\uad6c\ubd84"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""3\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-""}","2025-04-20 18:52:06","2025-04-20 18:52:06"
"1832",두산로보틱스,"연봉상위1%
51~300명
설립4~9년
누적투자100억이상
인원 급성장
유망산업
자유로운휴가
커피·스낵바
휴가비
AI 선도 기업","3960","경기 성남시 분당구 정자일로 155, 분당두산타워","238","369.8억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc0b0\uc5c5\uc6a9 \ub85c\ubd07 \uc81c\uc870\uc5c5"", ""\uc5f0\ud601"": ""10\ub144 (\n2015\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""369\uc5b5 8,022\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""7,728\n\ub9cc\uc6d0"", ""\ubc95\uc778\uc2dc\uc7a5\uad6c\ubd84"": ""\ucf54\uc2a4\ud53c"", ""\uc0c1\uc7a5\uc885\ubaa9\ucf54\ub4dc"": ""454910"", ""\ucd1d\uc778\uc6d0 (\uae08\uc735\uac10\ub3c5\uc6d0)"": ""-"", ""\ub300\ud45c\uc790\uba85"": ""\ubc15\uc778\uc6d0, \uc870\uae38\uc131"", ""\ud648\ud398\uc774\uc9c0"": ""www.doosanrobotics.com"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""214\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""238\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""43\n\uba85\n/\n82\n\uba85""}","2025-04-20 18:52:10","2025-04-20 18:52:10"
"63",뱅크샐러드,"커피·스낵바
편의시설
장비지원
유급휴가
연봉상위2~5%
51~300명
보너스
설립10년이상
누적투자100억이상
원티드 픽
인원 급성장
금융업계
적극 채용 중
건강검진지원","3920",마포구 마포대로 45 일진빌딩 10층,"135","34.2억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""13\ub144 (\n2012\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""34\uc5b5 2,596\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""6,032\n\ub9cc\uc6d0"", ""\ubc95\uc778\uc2dc\uc7a5\uad6c\ubd84"": ""\uc77c\ubc18\uae30\uc5c5"", ""\uc0c1\uc7a5\uc885\ubaa9\ucf54\ub4dc"": ""-"", ""\ucd1d\uc778\uc6d0 (\uae08\uc735\uac10\ub3c5\uc6d0)"": ""-"", ""\ub300\ud45c\uc790\uba85"": ""\uae40\ud0dc\ud6c8"", ""\ud648\ud398\uc774\uc9c0"": ""https://career.banksalad.com/"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""128\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2023-\uc11c\uc6b8\ub9c8\ud3ec-2465"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""135\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""36\n\uba85\n/\n52\n\uba85""}","2025-04-20 18:52:15","2025-04-20 18:52:15"
"15573",시나몬,"커피·스낵바
휴가비
유망산업
51~300명
설립4~9년
누적투자100억이상
연봉상위6~10%
인원 급성장
스톡옵션
AI 선도 기업","3648",서울특별시 서초구 효령로77길28,"76","71.6억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uae30\ud0c0 \uc815\ubcf4 \uae30\uc220 \ubc0f \ucef4\ud4e8\ud130 \uc6b4\uc601 \uad00\ub828 \uc11c\ube44\uc2a4\uc5c5"", ""\uc5f0\ud601"": ""10\ub144 (\n2015\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""71\uc5b5 6,736\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,449\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""65\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2016-\uc11c\uc6b8\uc11c\ucd08-0150"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""76\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""32\n\uba85\n/\n50\n\uba85""}","2025-04-20 18:52:19","2025-04-20 18:52:19"
"14923",테서,"커피·스낵바
유망산업
건강검진지원
50명이하
설립4~9년
연봉 업계평균이상
인원 급성장
누적투자100억이상
AI 선도 기업","3255","강남구 언주로 544, 4층 테서","17","5억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc815\ubcf4 \uc11c\ube44\uc2a4\uc5c5"", ""\uc5f0\ud601"": ""6\ub144 (\n2019\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc815\ubcf4 \uc11c\ube44\uc2a4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""5\uc5b5 211\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,526\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""12\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2024-\uc11c\uc6b8\uac15\ub0a8-03692"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""17\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""6\n\uba85\n/\n9\n\uba85""}","2025-04-20 18:52:24","2025-04-20 18:52:24"
